class,correlation,contrast,homogeneity,energy,dissimilarity
1,0.9445684481477439,10.321314887365327,0.6407458499584688,0.23430044623743532,1.726256427522037
1,0.9663447289320419,5.745102840352596,0.7195032450302257,0.2924753985266442,1.252203721841332
1,0.9698223010876529,6.057128428011753,0.7462110640645121,0.27193295255437533,1.1853460149363366
1,0.9539702954396224,5.177369000979431,0.7501635664767169,0.33188865381835697,1.1167130876591578
1,0.9885189758763812,2.1776903770812934,0.8796569080287095,0.3160494327549807,0.521053960577865
1,0.9458012663806594,7.148383937316357,0.7227247227864171,0.29548383723735777,1.3102197600391774
1,0.962771771329017,6.80411361410382,0.7344463496606093,0.2737168222631034,1.2522496327130266
1,0.9524639696377164,4.772940132223311,0.7433025556652619,0.30049818949609697,1.1219660565621943
1,0.9733771514514465,4.664820029382958,0.75520235548426,0.2721606396213412,1.077589373163565
1,0.9629575413061672,6.396746449559256,0.7230008572524915,0.2930846208042153,1.2745049277668954
1,0.9662181855703826,6.149225636630754,0.7201356836048279,0.2805316841256802,1.2663021853574927
1,0.9885451970944794,2.6259947355533795,0.8550143412207313,0.2794469606009962,0.6281946314887366
1,0.9711273926281047,3.654046278158668,0.7957183454554069,0.30691570575264776,0.8822921767874633
1,0.9810675795345893,6.382514079333986,0.7294539989191117,0.22427268449808352,1.251388803868756
1,0.9787391522154762,6.9033729187071495,0.7088530290920778,0.2228094681413988,1.3483334353574925
1,0.9482128439761399,3.7724963271302645,0.7922144524851178,0.3619052083737212,0.9012151077375122
1,0.9415558300225916,4.17163014201763,0.7739080494485613,0.3411785415701551,0.9864677705680704
1,0.9591054530250928,3.4790340352595495,0.8105014608032742,0.3500617339054114,0.8250107125367288
1,0.8668257317801595,16.98585945151812,0.6466949230320749,0.27969910797787106,1.9202834231145935
1,0.9048239623045684,15.867118633692456,0.6460507250383808,0.256104666434197,1.8896723494123409
1,0.87549380952843,15.27823518609207,0.7014126838405657,0.295925688578895,1.6295949130754166
1,0.8360390529449989,17.20001836434868,0.6735477537067627,0.30444804247200796,1.764041074926543
1,0.8981223238408835,13.08848555337904,0.7231315164882128,0.3004860219876756,1.482936459353575
1,0.8594097250623959,16.477274118511264,0.6755044174631539,0.2911920753389114,1.770656066356513
1,0.8081984158004449,19.714878183153772,0.6654046778918076,0.30625919803688156,1.8747207088638589
1,0.922619246230854,8.28281096963761,0.6658041437163968,0.2896261342885718,1.6009886141038197
1,0.9069306957898305,13.970112022526937,0.6886063588248647,0.2840141003174534,1.6581897343290892
1,0.8762015786610132,6.94876346718903,0.6824951596947983,0.3278480460795535,1.4641053501469148
1,0.9649602352681683,7.102978085210578,0.7117652010884116,0.24767117994192875,1.3765954027913812
1,0.9253760732515866,6.899332761998042,0.7031285792797538,0.29831497859080075,1.3950707027424094
1,0.9618086909072552,7.690897404505388,0.6902631812644104,0.24178314327927916,1.483701640548482
1,0.9277206688487819,15.395292605288933,0.6974560389431291,0.24657300691544173,1.6617975636630757
1,0.9378070129927577,16.103743266405488,0.6716171168292405,0.22870512246614,1.7921882651811953
1,0.888461384247639,8.255891895200783,0.6925789931916752,0.32040119890311564,1.509928226003918
1,0.8925268870864823,9.707899730656221,0.6434166446281331,0.30833245484562016,1.7602802093535748
1,0.8937322734604556,9.685495225269344,0.6486991937257487,0.28334832488417633,1.7420535932908912
1,0.9456666807190133,6.3033943437806075,0.7051399205590398,0.29001234237148127,1.3463554419686583
1,0.936097911111401,8.198702252693439,0.6610033561983029,0.25818357888771115,1.5773674706170422
1,0.9381818363855691,6.909433153770813,0.6532671521793645,0.29833013938033404,1.5527898506366307
1,0.9608590218204414,7.094805950048972,0.6474334144182144,0.2495833321230969,1.5845180888834478
1,0.9327141033842703,10.366062683643488,0.6304095660137018,0.23811191036220258,1.7809439275220373
1,0.9201310273418152,11.736471596474047,0.6587704454800444,0.2553167708996682,1.7070350759059745
1,0.9267414223648333,9.661820519098923,0.6239770832390786,0.25355839788907186,1.7823901199804113
1,0.9461065870723367,11.853651444662097,0.5414060349387119,0.20338750746334314,2.2449918890793334
1,0.9427450826760926,10.063586557296768,0.6288649325495665,0.2303335577102279,1.7981872857492656
1,0.9414962801536274,11.486777668952008,0.6261858430304829,0.22336898405061004,1.8708680215475026
1,0.9621719099452681,8.349442948090108,0.6251871238895644,0.22874255813976793,1.7404275832517138
1,0.9268431197737512,9.778265793339862,0.589998482578372,0.25470478370656663,1.950114011998041
1,0.9641059487996652,6.004208496571987,0.688421398441093,0.29129632547281503,1.379549002203722
1,0.9423762285097682,11.008508814887366,0.6333847055974442,0.2294183026934669,1.7949467433888349
1,0.9514516297587821,8.43684194417238,0.6336411592814409,0.23292007577518867,1.696471749510284
1,0.9625014812703252,8.949620470127327,0.5971181467173198,0.21392091768403543,1.8737374510284037
1,0.908495951473167,16.017170666013712,0.566571086985144,0.2170012909238822,2.249403158667973
1,0.9385626317036165,9.190774975514202,0.621785787865045,0.25199467473845943,1.809653525954946
1,0.9145709971226679,8.284984084231146,0.6401191955603913,0.3051076747704021,1.6898108472086193
1,0.9085832608865461,14.272787095984327,0.6561103959619716,0.26077947295219533,1.7842533361900097
1,0.9130960251195874,17.354340107737514,0.617060082559505,0.2269756686042834,2.0254652301665037
1,0.9328213992087371,16.50863124387855,0.5944673665781788,0.20427710069184313,2.128726432419197
1,0.9552592481883193,9.709353574926542,0.6145713096096705,0.22876601685199868,1.8649761263467188
1,0.9168929420684859,9.512962169441725,0.6202167375478369,0.29777790603643733,1.829827528158668
1,0.9531475194100675,10.632483472086191,0.6403015772797508,0.2227255471969921,1.7190905056317336
1,0.9242019912335587,15.554909402546519,0.5915587942934892,0.2171892761935415,2.0788595739471103
1,0.9529876312426889,10.11991919686582,0.5950983894105524,0.21302383448673,1.957387059255632
1,0.9525448044185498,6.436994980411362,0.6877554939530137,0.27698495871239776,1.4083121633202742
1,0.9560851551626853,4.298282933398629,0.7691322688034224,0.32821959934868855,1.0060640609696376
1,0.941353381956194,13.410244245837413,0.5713183578643688,0.19986265009374793,2.2334529566601367
1,0.8700530849645656,6.441999265426054,0.6723278825329905,0.35637902272085165,1.4559867776689521
1,0.9582174961946119,5.819202987267385,0.7236929746650749,0.30357269138187754,1.2520047747306562
1,0.9601907508916099,8.00123959353575,0.6252864931529553,0.2226449477629992,1.7179503856513225
1,0.9218251075316493,8.80074681684623,0.6167352523289703,0.2729555035603037,1.8018716332027427
1,0.9612679359586747,6.476264079333987,0.6996788635826371,0.2578936049969103,1.3751339067091086
1,0.9697686354564763,4.403464740450539,0.764447411759927,0.2871953499270568,1.0308597575905976
1,0.9225646283696122,10.636232859941234,0.6048590969028157,0.24861840024436374,1.957302889324192
1,0.9461594318413081,10.6077375122429,0.6211171088833954,0.23027491727202762,1.901521180215475
1,0.9825878858018035,5.110216699314399,0.7302137943280111,0.2331553564493515,1.187920849657199
1,0.9424709331604992,8.87082211067581,0.6159079391162517,0.23408558779734942,1.8072087720372187
1,0.915194849475742,9.174231758080314,0.6223748465810994,0.25974778834494844,1.802816631978453
1,0.943885444967001,9.688158055827616,0.6160996367601733,0.22604212632847395,1.8612535198334963
1,0.9597804029301686,8.613308031341823,0.6362519646132796,0.21795987725279148,1.7260957394711065
1,0.9499323601955096,9.108196620959845,0.676791095331022,0.2536976911456372,1.562553562683644
1,0.9612603473568847,7.444248898139079,0.7108741039751125,0.25664081862215604,1.361291778893242
1,0.9271019923987203,10.943896914789422,0.6344099435532654,0.26449092020067666,1.7943116429970616
1,0.9522611968694857,9.113047869735556,0.6646348061785189,0.24425763283763274,1.6073970066111658
1,0.9676492299171678,7.492195151811949,0.692969556791788,0.23617874449382556,1.4256856023506366
1,0.9739194875227348,6.915845372184134,0.6979677256580527,0.24061197721358363,1.3827168523506366
1,0.9377739968772424,9.70164054848188,0.6589165453352802,0.2638052247762321,1.6329961434867777
1,0.9489252559628925,9.171262855044075,0.6177834794075467,0.23697430366254246,1.8189083925073462
1,0.9625828557515992,6.616460577864839,0.6670833115627351,0.2428170895212676,1.490098555337904
1,0.9103779166811587,7.649684745347699,0.6433100964956944,0.2961365517202142,1.634981788687561
1,0.896040498426346,7.416319784524978,0.6531562147929302,0.3080978804392439,1.588447294319295
1,0.9649128859762548,8.480549094025465,0.6342720573700215,0.21961567617376934,1.720911636875612
1,0.9195718699261306,8.622444294809009,0.6184752180823218,0.26769087191370033,1.7804886447110677
1,0.9287289750099267,7.515211802154752,0.6412412558922804,0.2666492785172161,1.6344576395690504
1,0.8909855410155708,22.834797380019587,0.6096806071491074,0.22763388994617356,2.1762556623408424
1,0.9271553625069706,14.415217923604313,0.6274998602584697,0.22857890058572045,1.903610124877571
1,0.9226045737528855,17.292957272282077,0.62294094144741,0.2302312930368854,2.0135245776199806
1,0.9542737895472632,15.186811336924583,0.598901357191662,0.19754877927994471,2.071119766160627
1,0.9504772133598418,18.8322263712047,0.5592956206173796,0.18034731030327775,2.3673673175808028
1,0.9427373392337194,18.49629652301665,0.5595795528263163,0.1843799699477715,2.35312346963761
1,0.895812599703712,16.826885406464253,0.49837673202556576,0.20889727051613327,2.6793584720861907
1,0.9252819250015686,13.380677644466209,0.5311664759914304,0.21015285990228927,2.369333833251714
1,0.9362622092066278,11.954747184133204,0.558363315742077,0.21310485728886636,2.1868840291381004
1,0.9484724023437952,12.414957761998041,0.5363090471578174,0.19717017337435125,2.2953790707639565
1,0.9360664988607703,12.433857737512241,0.543948483766637,0.20827525572924896,2.2668798971596473
1,0.9331947334745853,14.493725514201763,0.5189274657838714,0.19377959793600782,2.478613185602351
1,0.9379346820800892,12.153250489715967,0.5571571316101175,0.21026583280395486,2.2062622428991183
1,0.921553198026475,6.745286483839373,0.755893728076069,0.35773848060959396,1.1407933398628796
1,0.9698429995563709,4.326548726738492,0.7499373291994927,0.31270338870178177,1.0686826640548484
1,0.9389564788132746,6.984099534769834,0.7234906951845104,0.2856501028940276,1.2740993817335946
1,0.9695068771187118,5.464541503428012,0.692337873556729,0.25780701599797706,1.3263612573457397
1,0.9321193783005418,5.749693927522037,0.7681510992750146,0.3774189910875159,1.063946192458374
1,0.9804589348668451,5.292987879529873,0.718513027593979,0.24639445850439878,1.224653372918707
1,0.9520117742462867,6.631534647404506,0.7445260488638853,0.28135275293007544,1.1805789360920664
1,0.9738428909713285,4.990527056807052,0.7162602130020428,0.26606521918890497,1.219013987512243
1,0.9033707139603802,10.074084843290892,0.6850626289009936,0.30708011693940873,1.5175570825171403
1,0.9780791202172368,5.366736043095005,0.6986098421010553,0.23743118119924475,1.3003412708129285
1,0.9269615949949551,8.23504835945152,0.6978583255630412,0.30547482088916866,1.4129568131733599
1,0.9787147945700819,5.654245225269343,0.6859508348274329,0.22621678532977177,1.3599909708619002
1,0.9349548231811394,9.692856268364348,0.7037269236679244,0.2843889498499373,1.4304450293829578
1,0.980710503727396,4.9758355778648395,0.7232539073647813,0.2452513056534347,1.1978184684133202
1,0.9412070382735329,7.656693805093047,0.696096001875654,0.29116051407509846,1.405855931684623
1,0.9760263932745318,5.27821988246817,0.704296345318248,0.25108033171761224,1.2764829211557296
1,0.9073776011061038,10.699436826640548,0.6018855852048216,0.2522945438759574,1.9036407321253672
1,0.9745301759443353,5.101600759059746,0.718990207572884,0.26635676696592697,1.2183253244368268
1,0.9234120412650436,10.47877387365328,0.5958322124766637,0.24138056273453942,1.915099320519099
1,0.9759464929505476,5.494337659157687,0.7010576988687198,0.25053465250097784,1.3008156831537707
1,0.91784817108861,9.883768976493633,0.6132896148493051,0.255818263147075,1.8281058704701274
1,0.9795707889234742,5.370638467189031,0.7100735412561215,0.2453745160722179,1.2625374938785505
1,0.9420156249159043,9.052675073457397,0.6385787512695132,0.24691414365678835,1.6834521914789424
1,0.9828098534412611,5.233900587659157,0.7094464102744313,0.23503130851102857,1.2571238369245836
1,0.9075683239488753,9.733043584720864,0.6122579917195998,0.27389512488340373,1.825760590107738
1,0.9757550289211819,4.610538075416259,0.742187071064961,0.27053828507549776,1.1137709659647403
1,0.9199094780778029,9.44199926542605,0.6136826236642594,0.26499923768294537,1.8127065989226243
1,0.9647863002693956,5.381228574926542,0.7071488882845081,0.2960074695957611,1.2759664238491673
1,0.9493742244915255,9.979569662095983,0.5911252876214164,0.21931084064257736,1.9253297930950044
1,0.9864781909442715,4.90436765426053,0.7267055547132802,0.219300272205948,1.1818567886875613
1,0.9134304637822198,9.491338148873655,0.6166109652254855,0.26641911094479803,1.8006243878550439
1,0.9834679700327674,5.151215107737511,0.7132842003255789,0.22785607095755597,1.2404849718413316
1,0.9602962293359876,8.345861900097944,0.6752642317496844,0.24259809273004143,1.5092357370225267
1,0.9806815377676275,4.957364103819785,0.7297078788982193,0.23802395992657296,1.1747138222331048
1,0.9360584185924455,8.617026811949069,0.6739708744057511,0.27918361247752876,1.5241758998530852
1,0.9813431702663067,5.250520323212537,0.715477328602891,0.22960316344511095,1.238682970127326
1,0.9602262332703644,8.73610430950049,0.6516546389005778,0.22615662127203137,1.6188326395690502
1,0.9864737329232984,5.091270812928501,0.7239326481702455,0.212780671187001,1.2016558521057787
1,0.9489293485315878,7.8661085945151825,0.6905066739840596,0.26102129788799583,1.4291174400097946
1,0.9891294690577195,4.59711679725759,0.7405192791469944,0.2115509868247153,1.1176925195886385
1,0.9573905583761126,5.146960700293831,0.7592623117225072,0.319812458148226,1.0688471780117534
1,0.9801500705229411,5.381075538687561,0.710711259886084,0.231509661503512,1.2650013773261508
1,0.9548303707150101,5.611440989226248,0.728873966195388,0.3181705451333369,1.1981513222331044
1,0.9747148922785418,5.89737389813908,0.6916728596613734,0.2368013788062514,1.357025893731636
1,0.970874764660628,5.365970861900097,0.733989242630189,0.2710434071767727,1.1684316846229184
1,0.9876236154466337,5.712674461312439,0.6996404019483663,0.2043975577375342,1.3192450722331048
1,0.940166621364553,5.59555582761998,0.7239500598926072,0.33847504285576213,1.219744735553379
1,0.9821509032423488,5.689106880509304,0.6916990045122959,0.21311498362521986,1.3431263773261508
1,0.9389028392012362,12.981253060724782,0.5639280537034391,0.2086028663300638,2.1313854370714984
1,0.9799376482400043,4.760085088148874,0.7360822215644961,0.25073868519084624,1.1434982553868756
1,0.9235624169404955,12.050180582761998,0.5948012476405916,0.23186989618880222,1.954842831782566
1,0.9775572429673051,5.5334078109696385,0.7010313918177067,0.2414776579293727,1.3041786545053868
1,0.9572160445870219,12.016007590597452,0.5862490933095521,0.19732381173277744,1.9991889079333982
1,0.9864363850520149,4.973157443682664,0.7252120001252487,0.21763585822695358,1.189022710577865
1,0.9410797765265466,11.062270445641529,0.604077590985548,0.22484451224106888,1.8867876163075414
1,0.981727813072623,4.983900587659157,0.7191897218887375,0.23136694906630956,1.210302399608227
1,0.9637847724167462,7.2817703232125375,0.6862152661837164,0.25406555483843984,1.4534463761018612
1,0.9791197162778547,3.989073212536729,0.7741030919842716,0.2793398306011443,0.9713286606268365
1,0.9715533697859414,7.270598677766895,0.6953429446277118,0.23652928403489962,1.4136033912830557
1,0.9768304584208625,5.34884610675808,0.7134158749833386,0.24180013274260012,1.2540516344270323
1,0.9663373289380741,7.72211679725759,0.6705807587870907,0.240914580068839,1.526857859941234
1,0.9819199503907121,4.1800471351616055,0.7644880018938136,0.25195383038036523,1.0145193131733592
1,0.9766626410325552,7.853131121449559,0.6589391742725987,0.20742741191367253,1.5707830864348675
1,0.9731436978661286,4.977090475024484,0.7309519858605125,0.2658497194449306,1.1743962720372183
1,0.9337293714844188,13.918095004897161,0.6442919290278091,0.24342380030015898,1.8329303379040158
1,0.9303217156883618,10.674568437806071,0.6133159679697099,0.24800794026970063,1.9049224106268365
1,0.8877842737407096,14.500795788442701,0.6647012986548193,0.28017745756018686,1.7488369245837416
1,0.9512342538133527,11.13254468658178,0.6014612495273779,0.2087005907075273,1.9752731696865815
1,0.9267690926504271,13.430123653281097,0.65647952797304,0.25891883280875244,1.7621281219392753
1,0.9616362924206275,7.0356574436826635,0.6802344900544418,0.2529014767569549,1.4719101983349658
1,0.9415338046633132,14.273460455435844,0.6639622114819818,0.23036594811854952,1.7541128489226245
1,0.9381313949966423,8.118557174338882,0.6595313338057476,0.27145218852725667,1.6062186275710086
1,0.9287299239875404,12.479294196865819,0.6213331501424804,0.230601843625692,1.8859612206170422
1,0.958832448864394,10.592066601371204,0.5534268963540988,0.1980181791818791,2.1260329946131242
1,0.9240098901860627,14.476968046033301,0.5907529507126846,0.21705956507601687,2.085558735308521
1,0.9475327891368347,13.191754407443682,0.5074149493795107,0.1899463361433575,2.445419625367287
1,0.9409557068642147,11.657703844270323,0.6176932725080242,0.2218798357703759,1.885593933643487
1,0.9635198001939218,8.976600759059744,0.5951305293340384,0.2168351789329437,1.8795413503917728
1,0.9410768883544691,12.51882345739471,0.6006677242128009,0.2130806262867921,1.991682480411361
1,0.9705890180091031,9.388467189030363,0.5828433716519579,0.19252911210145146,1.9458251714005876
1,0.9220422876613525,16.519634549461315,0.5332176319211392,0.1999136097701518,2.4116100942703236
